dpto_ccdgo,mpio_ccdgo,mpio_cdpmp,dpto_cnmbr,mpio_cnmbr,mpio_crslc,mpio_tipo,mpio_narea,mpio_nano,shape_Leng,shape_Area
68,307,68307,SANTANDER,GIRÓN,1631,MUNICIPIO,492.134762624,2023,2.02979817299,0.0402683465923
68,318,68318,SANTANDER,GUACA,1799,MUNICIPIO,302.39826382,2023,0.912537838625,0.0247320186519
68,320,68320,SANTANDER,GUADALUPE,1799,MUNICIPIO,146.330709221,2023,0.581718853998,0.0119552325429
68,322,68322,SANTANDER,GUAPOTÁ,1810,MUNICIPIO,67.3003638257,2023,0.363707671463,0.0054991450665
68,324,68324,SANTANDER,GUAVATÁ,1899,MUNICIPIO,83.7954551061,2023,0.46148169192,0.00684318068563
68,327,68327,SANTANDER,GÜEPSA,1886,MUNICIPIO,30.1567486114,2023,0.325106514207,0.00246305740667
68,344,68344,SANTANDER,HATO,1899,MUNICIPIO,169.017572289,2023,0.611205789718,0.013817067334
68,368,68368,SANTANDER,JESÚS MARÍA,1743,MUNICIPIO,89.5930851681,2023,0.73915899266,0.00731561631909
68,370,68370,SANTANDER,JORDÁN,1899,MUNICIPIO,39.8991775094,2023,0.376286888623,0.00326228450846
68,377,68377,SANTANDER,LA BELLEZA,Ordenanza 25 de Agosto 4 de 1974,MUNICIPIO,335.201581725,2023,1.17488488805,0.0273736764841
68,385,68385,SANTANDER,LANDÁZURI,Ordenanza 10 del 13 de Diciembre de 1974,MUNICIPIO,590.177486236,2023,1.81949003649,0.0482319287086
68,397,68397,SANTANDER,LA PAZ,1799,MUNICIPIO,284.346972089,2023,0.988401789693,0.0232322216917
68,406,68406,SANTANDER,LEBRIJA,1899,MUNICIPIO,550.458400203,2023,1.62260872752,0.0450576605396
68,418,68418,SANTANDER,LOS SANTOS,1750,MUNICIPIO,290.121683872,2023,0.658883614471,0.023726097353
68,425,68425,SANTANDER,MACARAVITA,1772,MUNICIPIO,102.917508167,2023,0.496466291973,0.00840831520927
68,432,68432,SANTANDER,MÁLAGA,1542,MUNICIPIO,57.1676541726,2023,0.347083192726,0.00467308879784
68,444,68444,SANTANDER,MATANZA,1887,MUNICIPIO,235.748567859,2023,0.801712997117,0.0193007265782
68,464,68464,SANTANDER,MOGOTES,1799,MUNICIPIO,483.970127334,2023,1.10447394437,0.0395501723465
68,468,68468,SANTANDER,MOLAGAVITA,1709,MUNICIPIO,180.471702008,2023,0.597492952415,0.0147510770099
68,498,68498,SANTANDER,OCAMONTE,1899,MUNICIPIO,75.2212790937,2023,0.4087433,0.00614612334132
68,500,68500,SANTANDER,OIBA,1857,MUNICIPIO,287.847232565,2023,0.829205234779,0.0235154330709
68,502,68502,SANTANDER,ONZAGA,1887,MUNICIPIO,489.228436936,2023,1.22329604752,0.0399636725362
68,522,68522,SANTANDER,PALMAR,1899,MUNICIPIO,19.6944416897,2023,0.270018180921,0.00160984368028
68,524,68524,SANTANDER,PALMAS DEL SOCORRO,1785,MUNICIPIO,58.5411197193,2023,0.316002108029,0.00478397064723
68,533,68533,SANTANDER,PÁRAMO,1768,MUNICIPIO,72.9811188984,2023,0.49525696484,0.0059639482924
68,547,68547,SANTANDER,PIEDECUESTA,1887,MUNICIPIO,484.714003972,2023,1.26530251487,0.0396495673794
68,549,68549,SANTANDER,PINCHOTE,1887,MUNICIPIO,55.5354190407,2023,0.313962841399,0.00453916221224
68,572,68572,SANTANDER,PUENTE NACIONAL,1762,MUNICIPIO,251.678548242,2023,0.755908683202,0.0205491027831
68,573,68573,SANTANDER,PUERTO PARRA,Ordenanza 20 de 1980. Decreto 0407 de 1981,MUNICIPIO,762.34460075,2023,2.19831503637,0.0623459020836
68,575,68575,SANTANDER,PUERTO WILCHES,1887,MUNICIPIO,1481.87038769,2023,3.28948799349,0.121420779629
68,615,68615,SANTANDER,RIONEGRO,1899,MUNICIPIO,1168.43222332,2023,3.18309108087,0.0957011427173
68,655,68655,SANTANDER,SABANA DE TORRES,Ordenanza 16 del 29 de Noviembre de 1973,MUNICIPIO,1429.00296016,2023,2.35718126286,0.117034049702
68,669,68669,SANTANDER,SAN ANDRÉS,1887,MUNICIPIO,281.558855205,2023,0.882292173583,0.0230205740876
68,673,68673,SANTANDER,SAN BENITO,1899,MUNICIPIO,59.1130221848,2023,0.412158191174,0.00482858240831
68,679,68679,SANTANDER,SAN GIL,1887,MUNICIPIO,146.862116625,2023,0.714792205403,0.0120041838161
68,682,68682,SANTANDER,SAN JOAQUÍN,1899,MUNICIPIO,143.13342696,2023,0.597457194282,0.0116953116447
68,684,68684,SANTANDER,SAN JOSÉ DE MIRANDA,1900,MUNICIPIO,75.3177846303,2023,0.377349077957,0.00615563964686
68,686,68686,SANTANDER,SAN MIGUEL,1799,MUNICIPIO,71.2113478779,2023,0.38565773264,0.00581885108596
68,689,68689,SANTANDER,SAN VICENTE DE CHUCURÍ,1895,MUNICIPIO,1116.36060506,2023,2.43439193933,0.0913288207755
68,705,68705,SANTANDER,SANTA BÁRBARA,Ordenanza 24 de Noviembre 29 de 1976,MUNICIPIO,221.21709441,2023,0.893010911079,0.0180951628845
68,720,68720,SANTANDER,SANTA HELENA DEL OPÓN,Decreto Dptal 2355 del 14 de Agosto de 1975,MUNICIPIO,373.857262477,2023,0.974596229683,0.0305561231517
68,745,68745,SANTANDER,SIMACOTA,1799,MUNICIPIO,904.71295485,2023,3.11954907664,0.0739800660503
68,755,68755,SANTANDER,SOCORRO,1683,MUNICIPIO,127.825834903,2023,0.467493069326,0.0104471151227
68,770,68770,SANTANDER,SUAITA,1699,MUNICIPIO,283.415049185,2023,0.930172317308,0.0231495351941
68,773,68773,SANTANDER,SUCRE,1892,MUNICIPIO,522.539200834,2023,1.73660673731,0.0426775918767
68,780,68780,SANTANDER,SURATÁ,1899,MUNICIPIO,363.008774344,2023,1.22469604086,0.0297265761853
68,820,68820,SANTANDER,TONA,1822,MUNICIPIO,330.726283729,2023,0.890181502644,0.0270640683794
68,855,68855,SANTANDER,VALLE DE SAN JOSÉ,1762,MUNICIPIO,81.1149388933,2023,0.370377377871,0.00662863136019
68,861,68861,SANTANDER,VÉLEZ,1539,MUNICIPIO,447.715807562,2023,2.18361989462,0.0365811100896
68,867,68867,SANTANDER,VETAS,Ordenanza 02 de 1983. Decreto 2404 de 1983,MUNICIPIO,92.4223863851,2023,0.410861326521,0.00756529995165
68,872,68872,SANTANDER,VILLANUEVA,Ordenanza 26 de 1966,MUNICIPIO,97.6069132678,2023,0.557528959775,0.00798050513313
68,895,68895,SANTANDER,ZAPATOCA,1743,MUNICIPIO,364.418551102,2023,1.30742948491,0.0298061794036
70,001,70001,SUCRE,SINCELEJO,Ley 47 de Agosto 30 de 1966,MUNICIPIO,279.697705681,2023,1.14315707618,0.0230059553617
70,110,70110,SUCRE,BUENAVISTA,Ordenanza 9 del 5 de Noviembre de 1968,MUNICIPIO,146.475663635,2023,0.880555259264,0.0120520218331
70,124,70124,SUCRE,CAIMITO,Ordenanza 58 de Abril 28 de 1914,MUNICIPIO,412.469807128,2023,1.17949007995,0.0338859588932
70,204,70204,SUCRE,COLOSÓ,1907,MUNICIPIO,131.162692415,2023,0.788267659951,0.0107955319923
70,215,70215,SUCRE,COROZAL,Ley 44 de 1876,MUNICIPIO,286.112574832,2023,1.41197198965,0.0235294639526
70,221,70221,SUCRE,COVEÑAS,Decreto 0063 de febrero 07 de 2002,MUNICIPIO,56.555153465,2023,0.426884231023,0.00465192242481
70,230,70230,SUCRE,CHALÁN,Ordenanza 6 de Octubre 30 de 1968,MUNICIPIO,83.7100148298,2023,0.572024422022,0.00689090164132
70,233,70233,SUCRE,EL ROBLE,"Decreto 356 de 98, fallo 5 de Mayo de 99 y Sentencia del 17",MUNICIPIO,198.434402014,2023,1.23421947161,0.0163142202681
70,235,70235,SUCRE,GALERAS,Ordenanza 4 de Octubre 15 de 1968,MUNICIPIO,321.856425956,2023,1.12379500452,0.0264683881215
70,265,70265,SUCRE,GUARANDA,Ordenanza 2 de Octubre 31 de 1984,MUNICIPIO,361.867637108,2023,1.42388687029,0.0297043188838
70,400,70400,SUCRE,LA UNIÓN,Ordenanza 19 de Diciembre 14 de 1968,MUNICIPIO,232.350395195,2023,1.07762608311,0.0190875106349
70,418,70418,SUCRE,LOS PALMITOS,Ordenanza 27 de Noviembre 28 de 1968,MUNICIPIO,198.884827788,2023,0.853204119185,0.0163663725901
70,429,70429,SUCRE,MAJAGUAL,Ordenanzas 27 y 42 de 1938,MUNICIPIO,845.071891169,2023,1.79025272645,0.0693963680849
70,473,70473,SUCRE,MORROA,1855,MUNICIPIO,170.013954765,2023,0.676117680817,0.0139882583556
70,508,70508,SUCRE,OVEJAS,1899,MUNICIPIO,460.048361968,2023,1.37848901746,0.0378719991464
70,523,70523,SUCRE,PALMITO,1840,MUNICIPIO,174.703444271,2023,0.676238395408,0.0143690176259
70,670,70670,SUCRE,SAMPUÉS,Ordenanza 29 de 1931,MUNICIPIO,213.893316631,2023,1.00678087101,0.0175869544487
70,678,70678,SUCRE,SAN BENITO ABAD,1799,MUNICIPIO,1494.16295582,2023,2.98497230281,0.122777446095
70,702,70702,SUCRE,SAN JUAN DE BETULIA,Ordenanza 28 de Noviembre 28 de 1968,MUNICIPIO,168.111944178,2023,0.846859000196,0.0138289994867
70,708,70708,SUCRE,SAN MARCOS,1865,MUNICIPIO,970.354812468,2023,1.63351435847,0.0796740898173
70,713,70713,SUCRE,SAN ONOFRE,1899,MUNICIPIO,1035.07898217,2023,2.08051367082,0.0852548007433
70,717,70717,SUCRE,SAN PEDRO,Ordenanza 14 de 1939,MUNICIPIO,212.992762123,2023,0.856429951695,0.0175279904288
70,742,70742,SUCRE,SAN LUIS DE SINCÉ,1899,MUNICIPIO,418.979769774,2023,1.62328470307,0.0344647628177
70,771,70771,SUCRE,SUCRE,1849,MUNICIPIO,1131.26629702,2023,2.14560103505,0.0929617204117
70,820,70820,SUCRE,SANTIAGO DE TOLÚ,1899,MUNICIPIO,302.530133576,2023,0.980491590839,0.0248971081109
70,823,70823,SUCRE,SAN JOSÉ DE TOLUVIEJO,1899,MUNICIPIO,285.01429229,2023,1.21009446491,0.0234545061641
73,001,73001,TOLIMA,IBAGUÉ,1906,MUNICIPIO,1377.25137596,2023,2.48004198701,0.112171061934
73,024,73024,TOLIMA,ALPUJARRA,Decreto 650 del 13 de Octubre de 1887,MUNICIPIO,501.5113202,2023,1.05471369027,0.0408034168028
73,026,73026,TOLIMA,ALVARADO,1540,MUNICIPIO,344.33559262,2023,1.06958878381,0.0280543842128
73,030,73030,TOLIMA,AMBALEMA,1627,MUNICIPIO,238.037624924,2023,1.00910293488,0.0194022035259
73,043,73043,TOLIMA,ANZOÁTEGUI,Ordenanza 21 del 30 de Marzo de 1915,MUNICIPIO,469.711325417,2023,1.31017749707,0.0382669249645
73,055,73055,TOLIMA,ARMERO,Decreto 1049 de Septiembre 29 de 1908,MUNICIPIO,440.630843629,2023,1.44410044003,0.0359241803414
73,067,73067,TOLIMA,ATACO,Decreto 650 del 13 de Octubre de 1887,MUNICIPIO,1017.65981101,2023,2.25224796616,0.0827696026496
73,124,73124,TOLIMA,CAJAMARCA,1913,MUNICIPIO,508.490910806,2023,1.02936807452,0.0414040152023
73,148,73148,TOLIMA,CARMEN DE APICALÁ,Decreto 650 del 13 de Octubre de 1887,MUNICIPIO,190.836135623,2023,0.733929531933,0.015540734181
73,152,73152,TOLIMA,CASABIANCA,Ordenanza 26 del 22 de Junio de 1896,MUNICIPIO,174.930571189,2023,1.08031995387,0.0142593122188
73,168,73168,TOLIMA,CHAPARRAL,1586,MUNICIPIO,2102.06323602,2023,2.57927236093,0.171008645629
73,200,73200,TOLIMA,COELLO,Decreto 650 del 13 de Octubre de 1887,MUNICIPIO,343.5981075,2023,1.22178680557,0.0279869220593
73,217,73217,TOLIMA,COYAIMA,1778,MUNICIPIO,669.055686997,2023,1.458270698,0.0544483416936
73,226,73226,TOLIMA,CUNDAY,Decreto 650 del 13 de octubre de 1887,MUNICIPIO,507.516484933,2023,1.23108862804,0.0413234786215
73,236,73236,TOLIMA,DOLORES,Ley 05 de 1883,MUNICIPIO,651.950399544,2023,1.87537302354,0.0530582058292
73,268,73268,TOLIMA,ESPINAL,1783,MUNICIPIO,216.498945827,2023,0.78602284508,0.0176303385488
73,270,73270,TOLIMA,FALAN,1930,MUNICIPIO,181.322213416,2023,0.861761614026,0.0147838166784
73,275,73275,TOLIMA,FLANDES,Ordenanza 1 del 17 de Octubre de 1949,MUNICIPIO,96.7971745122,2023,0.501337935162,0.00788353248366
73,283,73283,TOLIMA,FRESNO,Decreto 650 del 31 de octubre de 1857,MUNICIPIO,219.661479159,2023,0.848806680831,0.0179117220463
73,319,73319,TOLIMA,GUAMO,1771,MUNICIPIO,505.743827121,2023,1.1585997983,0.0411783303643
73,347,73347,TOLIMA,HERVEO,Decreto 650 del 13 de octubre de 1887,MUNICIPIO,322.74343346,2023,1.02424004242,0.0263092471077
73,349,73349,TOLIMA,HONDA,1643,MUNICIPIO,304.886912256,2023,1.06483175841,0.0248643616517
73,352,73352,TOLIMA,ICONONZO,Ordenanza 21 del 30 de Marzo de 1915,MUNICIPIO,215.181855082,2023,0.791659312911,0.017524795693
73,408,73408,TOLIMA,LÉRIDA,1866,MUNICIPIO,271.954476347,2023,1.03325199526,0.0221667726279
73,411,73411,TOLIMA,LÍBANO,Decreto 650 del 13 de Octubre de 1887,MUNICIPIO,282.372611911,2023,0.913653279527,0.0230147709919
73,443,73443,TOLIMA,SAN SEBASTIÁN DE MARIQUITA,Decreto 650 del 13 de Octubre de 1887,MUNICIPIO,293.343154156,2023,0.839411418742,0.0239236103479
73,449,73449,TOLIMA,MELGAR,1949,MUNICIPIO,202.198803349,2023,0.960598645539,0.0164679901864
73,461,73461,TOLIMA,MURILLO,Ordenanza 83 de 1985,MUNICIPIO,423.932176673,2023,0.987545889038,0.0345461469298
73,483,73483,TOLIMA,NATAGAIMA,1863,MUNICIPIO,859.830024784,2023,1.66239359881,0.0699599405148
73,504,73504,TOLIMA,ORTEGA,1843,MUNICIPIO,953.804324558,2023,1.55146338629,0.0776321237506
73,520,73520,TOLIMA,PALOCABILDO,ORD 39 DE AGOSTO 20 DE 1996,MUNICIPIO,65.0111294606,2023,0.373498840892,0.00530051757677
73,547,73547,TOLIMA,PIEDRAS,1887,MUNICIPIO,354.425320126,2023,1.33239739515,0.0288736265969
73,555,73555,TOLIMA,PLANADAS,Ordenanza 36 del 25 de Noviembre de 1966,MUNICIPIO,1754.10123245,2023,2.07993366148,0.142575427013
73,563,73563,TOLIMA,PRADO,1866,MUNICIPIO,423.013002826,2023,1.16573928868,0.0344302393675
73,585,73585,TOLIMA,PURIFICACIÓN,1664,MUNICIPIO,402.203605522,2023,1.46057230494,0.0327410671181
73,616,73616,TOLIMA,RIOBLANCO,Ordenanza 11 del 21 de diciembre de 1948,MUNICIPIO,2046.21901768,2023,2.31056052005,0.166372649084
73,622,73622,TOLIMA,RONCESVALLES,Ordenanza 4 del 11 de Mayo de 1944,MUNICIPIO,775.849528554,2023,1.41225464632,0.063143534803
73,624,73624,TOLIMA,ROVIRA,Decreto 650 del 13 de Octubre de 1887,MUNICIPIO,739.476195254,2023,1.47056811922,0.0602046834048
73,671,73671,TOLIMA,SALDAÑA,Ordenanza 5 del 18 de Noviembre de 1969,MUNICIPIO,193.226780553,2023,0.815845684302,0.0157293494571
73,675,73675,TOLIMA,SAN ANTONIO,Ordenanza 21 del 30 de marzo de 1915,MUNICIPIO,383.406969907,2023,1.10870347254,0.031201436234
73,678,73678,TOLIMA,SAN LUIS,1863,MUNICIPIO,412.226226939,2023,1.56207150846,0.033563496663
73,686,73686,TOLIMA,SANTA ISABEL,Ordenanza 13 de 1904,MUNICIPIO,270.186622858,2023,1.23735670273,0.0220145504029
73,770,73770,TOLIMA,SUÁREZ,Ordenanza 16 del 15 de Abril de 1903,MUNICIPIO,190.078186695,2023,0.969883273628,0.0154771532045
73,854,73854,TOLIMA,VALLE DE SAN JUAN,1702,MUNICIPIO,197.846407685,2023,0.659610995909,0.0161090988337
73,861,73861,TOLIMA,VENADILLO,1789,MUNICIPIO,334.63277483,2023,1.10075823547,0.0272695751593
73,870,73870,TOLIMA,VILLAHERMOSA,Decreto 650 del 13 de Octubre de 1887,MUNICIPIO,279.215549306,2023,0.956639006837,0.0227588187459
73,873,73873,TOLIMA,VILLARRICA,Decreto 1131 del 19 de Diciembre de 1949,MUNICIPIO,430.463012345,2023,0.929941764632,0.0350452258091
76,001,76001,VALLE DEL CAUCA,CALI,1536,MUNICIPIO,563.040919672,2023,1.16441089631,0.0457329833341
76,020,76020,VALLE DEL CAUCA,ALCALÁ,Ordenanza 12 de Marzo 31 de 1919,MUNICIPIO,62.3569466021,2023,0.489555090067,0.00507791584784
76,036,76036,VALLE DEL CAUCA,ANDALUCÍA,Ordenanza 38 de Abril 25 de 1921,MUNICIPIO,110.460417918,2023,0.665100433063,0.00898485117155
76,041,76041,VALLE DEL CAUCA,ANSERMANUEVO,Ordenanza 29 de 1925,MUNICIPIO,305.45167419,2023,0.945939577628,0.0248711207763
76,054,76054,VALLE DEL CAUCA,ARGELIA,Ordenanza 15 de 1956,MUNICIPIO,90.7960436773,2023,0.453826062401,0.00739101749053
76,100,76100,VALLE DEL CAUCA,BOLÍVAR,Ordenanza 2 de 1884,MUNICIPIO,743.572072478,2023,1.5372119483,0.0604826480917
76,109,76109,VALLE DEL CAUCA,BUENAVENTURA,1872,MUNICIPIO,6292.04789753,2023,6.61812599664,0.510748888084
76,111,76111,VALLE DEL CAUCA,GUADALAJARA DE BUGA,1555,MUNICIPIO,825.877594807,2023,2.00653600145,0.0671583507203
76,113,76113,VALLE DEL CAUCA,BUGALAGRANDE,1791,MUNICIPIO,396.781323361,2023,1.03360629648,0.0322792939543
76,122,76122,VALLE DEL CAUCA,CAICEDONIA,Ordenanza 21 del 20 de Abril de 1923,MUNICIPIO,166.983686558,2023,0.646589992193,0.0135904999142
76,126,76126,VALLE DEL CAUCA,CALIMA,Ordenanza 49 de Junio 23 de 1939,MUNICIPIO,793.497981824,2023,1.54419773879,0.064484980995
76,130,76130,VALLE DEL CAUCA,CANDELARIA,1797,MUNICIPIO,296.476940727,2023,0.872171537493,0.024087768258
76,147,76147,VALLE DEL CAUCA,CARTAGO,1863,MUNICIPIO,248.224035061,2023,0.89520804445,0.0202114865203
76,233,76233,VALLE DEL CAUCA,DAGUA,Ordenanza 23 de 1918,MUNICIPIO,916.607613682,2023,1.70758663675,0.0744543217108
76,243,76243,VALLE DEL CAUCA,EL ÁGUILA,1950,MUNICIPIO,187.813135642,2023,0.740303705497,0.015294550926
76,246,76246,VALLE DEL CAUCA,EL CAIRO,1947,MUNICIPIO,214.203355217,2023,0.617222921741,0.0174363017577
76,248,76248,VALLE DEL CAUCA,EL CERRITO,Ordenanza 01 del 30 de Agosto de 1864,MUNICIPIO,441.888582971,2023,1.52869531472,0.0359213986261
76,250,76250,VALLE DEL CAUCA,EL DOVIO,Ordenanza 14 Diciembre 19 de 1956,MUNICIPIO,236.188128485,2023,0.974258537003,0.0192182696524
76,275,76275,VALLE DEL CAUCA,FLORIDA,1630,MUNICIPIO,401.55563165,2023,1.08094940199,0.0326320641105
76,306,76306,VALLE DEL CAUCA,GINEBRA,Ordenanza 9 de Diciembre 1954,MUNICIPIO,268.744306429,2023,0.757864349455,0.0218486340039
76,318,76318,VALLE DEL CAUCA,GUACARÍ,1864,MUNICIPIO,162.487145862,2023,0.733726943756,0.0132088136705
76,364,76364,VALLE DEL CAUCA,JAMUNDÍ,1536,MUNICIPIO,629.079013262,2023,1.66890476589,0.0510835383135
76,377,76377,VALLE DEL CAUCA,LA CUMBRE,1913,MUNICIPIO,255.382640653,2023,1.03503423844,0.0207495162003
76,400,76400,VALLE DEL CAUCA,LA UNIÓN,Ordenanza 15 de 1890,MUNICIPIO,120.874948973,2023,0.538919233628,0.00983772757494
76,403,76403,VALLE DEL CAUCA,LA VICTORIA,1835,MUNICIPIO,264.697798296,2023,0.916313961015,0.021545050532
76,497,76497,VALLE DEL CAUCA,OBANDO,Ordenanza 21 de 1928,MUNICIPIO,214.677027312,2023,0.718547456375,0.0174766785396
76,520,76520,VALLE DEL CAUCA,PALMIRA,1824,MUNICIPIO,1005.1448311,2023,2.06476961532,0.0816963292203
76,563,76563,VALLE DEL CAUCA,PRADERA,1870,MUNICIPIO,356.732011846,2023,0.977378327594,0.0289923810591
76,606,76606,VALLE DEL CAUCA,RESTREPO,Ordenanza 30  del 1 de Abril de 1925,MUNICIPIO,137.218555357,2023,0.564075849679,0.0111511607791
76,616,76616,VALLE DEL CAUCA,RIOFRÍO,Ordenanza 31 del 3 de Abril de 1923,MUNICIPIO,308.084996942,2023,1.00631743628,0.0250516219906
76,622,76622,VALLE DEL CAUCA,ROLDANILLO,1576,MUNICIPIO,234.948640383,2023,0.845035925241,0.0191179387355
76,670,76670,VALLE DEL CAUCA,SAN PEDRO,Ordenanza 33 de 1988,MUNICIPIO,202.128604639,2023,0.77983161691,0.0164369637202
76,736,76736,VALLE DEL CAUCA,SEVILLA,Ordenanza 26 del 2 de Abril de 1914,MUNICIPIO,537.174351656,2023,1.80740355896,0.0437108369709
76,823,76823,VALLE DEL CAUCA,TORO,1632,MUNICIPIO,175.763653401,2023,0.660025027592,0.0143073485918
76,828,76828,VALLE DEL CAUCA,TRUJILLO,Ordenanza 39 de Mayo 3 de 1932,MUNICIPIO,307.644892852,2023,0.886119693611,0.025020664751
76,834,76834,VALLE DEL CAUCA,TULUÁ,1824,MUNICIPIO,909.358972232,2023,1.95496636906,0.0739685948424
76,845,76845,VALLE DEL CAUCA,ULLOA,Ordenanza 20 de Abril 26 de 1928,MUNICIPIO,41.8608774424,2023,0.514650706012,0.00340901160077
76,863,76863,VALLE DEL CAUCA,VERSALLES,Decreto 418 de Mayo 7 de 1909,MUNICIPIO,200.597259552,2023,0.814830845479,0.0163256479712
76,869,76869,VALLE DEL CAUCA,VIJES,Ordenanza 30 de 1925,MUNICIPIO,112.933808779,2023,0.569992445424,0.00917786936235
76,890,76890,VALLE DEL CAUCA,YOTOCO,1912,MUNICIPIO,327.686397496,2023,1.34179902271,0.0266382574264
76,892,76892,VALLE DEL CAUCA,YUMBO,1864,MUNICIPIO,230.589699064,2023,0.764906190065,0.018735349771
76,895,76895,VALLE DEL CAUCA,ZARZAL,Decreto 155 de 1909,MUNICIPIO,367.946908389,2023,1.26073826461,0.0299409382479
81,001,81001,ARAUCA,ARAUCA,1959,MUNICIPIO,5787.89044144,2023,4.66919951088,0.47161729151
81,065,81065,ARAUCA,ARAUQUITA,Decreto 1447 del 28 de Julio de 1971,MUNICIPIO,3046.89620605,2023,3.25994797262,0.24865542379
81,220,81220,ARAUCA,CRAVO NORTE,Decreto Nal 677 de Abril 13 de  1987,MUNICIPIO,5212.56909554,2023,3.9639371413,0.423933314541
81,300,81300,ARAUCA,FORTUL,Decreto 2926 de 1989,MUNICIPIO,1158.59610285,2023,2.05643250916,0.0946106258929
81,591,81591,ARAUCA,PUERTO RONDÓN,Decreto Nal 677 de Abril 13 de  1987,MUNICIPIO,2281.46025241,2023,2.93237623657,0.185936024128
81,736,81736,ARAUCA,SARAVENA,Decreto Nal 204 de Feb 3 de 1976,MUNICIPIO,945.136070669,2023,1.29412600273,0.0772141268353
81,794,81794,ARAUCA,TAME,1959,MUNICIPIO,5418.70888961,2023,3.93808709544,0.442190097337
85,001,85001,CASANARE,YOPAL,Ordenanza 0038 del 8 de Julio de 1942,MUNICIPIO,2482.93912662,2023,3.15923309665,0.202336812497
85,010,85010,CASANARE,AGUAZUL,1950,MUNICIPIO,1442.50681506,2023,2.22429644756,0.117564729063
85,015,85015,CASANARE,CHÁMEZA,Ordenanza 0021 del 3 de Diciembre de 1959,MUNICIPIO,309.795184026,2023,1.04624206133,0.0252591411091
85,125,85125,CASANARE,HATO COROZAL,1959,MUNICIPIO,5509.71245948,2023,7.42800263104,0.448878704817
85,136,85136,CASANARE,LA SALINA,1780,MUNICIPIO,199.894277324,2023,0.841307280769,0.0163171124913
85,139,85139,CASANARE,MANÍ,1953,MUNICIPIO,3754.54852424,2023,4.15361436303,0.305687931647
85,162,85162,CASANARE,MONTERREY,1960,MUNICIPIO,779.17247398,2023,1.54204513145,0.0634919766125
85,225,85225,CASANARE,NUNCHÍA,1748,MUNICIPIO,1102.06025663,2023,2.02748520827,0.0898318899773
85,230,85230,CASANARE,OROCUÉ,1845,MUNICIPIO,4753.48411814,2023,4.18904753638,0.386833665296
85,250,85250,CASANARE,PAZ DE ARIPORO,1974,MUNICIPIO,12115.0422167,2023,8.57006485811,0.985967805142
85,263,85263,CASANARE,PORE,1799,MUNICIPIO,781.463384764,2023,1.75536756827,0.0637000304999
85,279,85279,CASANARE,RECETOR,1798,MUNICIPIO,181.226755021,2023,0.674577400252,0.01477601914
85,300,85300,CASANARE,SABANALARGA,1965,MUNICIPIO,400.94205826,2023,1.10334630662,0.032673371109
85,315,85315,CASANARE,SÁCAMA,1953,MUNICIPIO,312.236927027,2023,1.07521684117,0.02547769833
85,325,85325,CASANARE,SAN LUIS DE PALENQUE,1953,MUNICIPIO,2989.44824318,2023,5.18922219503,0.243389434158
85,400,85400,CASANARE,TÁMARA,1953,MUNICIPIO,1091.22843537,2023,1.79030952674,0.089013182715
85,410,85410,CASANARE,TAURAMENA,1962,MUNICIPIO,2385.41074749,2023,4.25012968819,0.19430545196
85,430,85430,CASANARE,TRINIDAD,1799,MUNICIPIO,2969.23833912,2023,5.03101473552,0.241638412815
85,440,85440,CASANARE,VILLANUEVA,Decreto Nal 2287 de Ag 2 de 1982,MUNICIPIO,833.885508858,2023,2.03490480379,0.0679194591156
86,001,86001,PUTUMAYO,MOCOA,1958,MUNICIPIO,1304.63788025,2023,2.4752280933,0.105792947176
86,219,86219,PUTUMAYO,COLÓN,Decreto 2830 de Diciembre 2 de 1989,MUNICIPIO,64.2746183718,2023,0.454886404479,0.00520953328009
86,320,86320,PUTUMAYO,ORITO,Decreto 2891 de Diciembre 28 de 1978,MUNICIPIO,1939.35399031,2023,2.15230006969,0.157168461037
86,568,86568,PUTUMAYO,PUERTO ASÍS,Decreto 1951 de Octubre 24 de 1967,MUNICIPIO,2819.15477661,2023,3.64440206658,0.228679089114
86,569,86569,PUTUMAYO,PUERTO CAICEDO,Ordenanza 12 de Noviembre 24 de 1992,MUNICIPIO,926.502457548,2023,1.71992948402,0.0751422142449
86,571,86571,PUTUMAYO,PUERTO GUZMÁN,Ordenanza 13 de Noviembre 24 de 1992,MUNICIPIO,4576.59155913,2023,4.73463229505,0.371458749315
86,573,86573,PUTUMAYO,PUERTO LEGUÍZAMO,Decreto 698 de Noviembre 13 de 1953,MUNICIPIO,10906.8768146,2023,7.53772788091,0.885757929185
86,749,86749,PUTUMAYO,SIBUNDOY,Decreto 1871 de Julio 1 de 1982,MUNICIPIO,97.7346245962,2023,0.511381876873,0.00792226887782
86,755,86755,PUTUMAYO,SAN FRANCISCO,Decreto 2830 de Diciembre 2 de 1989,MUNICIPIO,407.356741023,2023,1.17549504808,0.0330225631157
86,757,86757,PUTUMAYO,SAN MIGUEL,Ordenanza 45 de Abril 29 de 1994,MUNICIPIO,379.74213123,2023,1.32758429349,0.0307778340901
86,760,86760,PUTUMAYO,SANTIAGO,Decreto 2830 de Diciembre 2 de 1989,MUNICIPIO,341.923819609,2023,0.988141807513,0.0277100807044
86,865,86865,PUTUMAYO,VALLE DEL GUAMUEZ,Decreto DAINCO 3293 de Noviembre 12 de 1985,MUNICIPIO,815.161562486,2023,1.71506648162,0.0660659883143
